Number;Time;Date;Latitude;Longitude;Altitude;Acc_x;Acc_y;Acc_z;Gyr_x;Gyr_y;Gyr_z;Mag_x;Mag_y;Mag_z
2980;09:03:19.973559;20.02.2023;49.19613466732905;18.766105633169342;370.2082843800144;0.023561896220523716;-0.1078231456985114;-9.81;0.0;0.0;1.3322676295501878e-14;-1.4413233674192225;17.499492136339942;37.89048603205739
2981;09:03:20.073559;20.02.2023;49.19612657848565;18.76610898652746;370.2082843800144;0.013606720701408748;-0.06226661109681765;-9.81;0.0;0.0;-5.861977570020827e-13;-1.4413235946815623;17.4994956580998;37.890482242504284
2982;09:03:20.173559;20.02.2023;49.196118506097925;18.76611233306249;370.2082843800144;0.004048637589831395;-0.01852723722416773;-9.81;0.0;0.0;5.10702591327572e-13;-1.4413238214814046;17.499499172695444;37.89047846065933
2983;09:03:20.273559;20.02.2023;49.19611045380452;18.766115671265972;370.2082843800144;0.0049438679602340045;-0.022623959905491133;-9.81;0.0;0.0;8.43769498715119e-14;-1.4413240477165175;17.499502678542594;37.89047468822709
2984;09:03:20.373559;20.02.2023;49.19610227015521;18.76611906392393;370.2082843800144;-0.03231768273219313;0.14789107724004752;-9.81;0.0;0.0;-9.103828801926284e-13;-1.4413242776420014;17.499506241580445;37.89047085425444
2985;09:03:20.473559;20.02.2023;49.1960940997249;18.76612245110059;370.2082843800144;0.003252319445177697;-0.014883153296042806;-9.81;0.0;0.0;2.575717417130363e-13;-1.4413245071959149;17.499509798863226;37.8904670264735
2986;09:03:20.573559;20.02.2023;49.19608595948981;18.7661258257582;370.2082843800144;0.00742900657528367;-0.033996366458157005;-9.81;0.0;0.0;5.506706202140776e-13;-1.4413247359013073;17.49951334299976;37.89046321283745
2987;09:03:20.673559;20.02.2023;49.19607779055826;18.7661292123112;370.2082843800144;-0.007060208743747912;0.03230868640257937;-9.81;0.0;0.0;-2.2648549702353193e-13;-1.441324965412776;17.499516899630603;37.890459385756145
2988;09:03:20.773559;20.02.2023;49.196069643339776;18.766132589861574;370.2082843800144;0.005342127033419644;-0.02444645949007398;-9.81;0.0;0.0;2.6201263381153694e-13;-1.441325194314034;17.49952044680821;37.8904555688459
2989;09:03:20.873559;20.02.2023;49.19606154530087;18.766135947022676;370.2082843800144;0.012099756790449714;-0.0553704942557548;-9.81;0.0;0.0;-3.774758283725532e-13;-1.4413254218333935;17.499523972574057;37.890451774974636
2990;09:03:20.973559;20.02.2023;49.19605339142827;18.766139327329295;370.2082843800144;-0.013736821635646643;0.06286197455384013;-9.81;0.0;0.0;-1.9095836023552692e-13;-1.4413256509212664;17.49952752264936;37.89044795494443
2991;09:03:21.073559;20.02.2023;49.19604533927543;18.766142665465384;370.2082843800144;0.025026297511557292;-0.11452448893024474;-9.81;0.0;0.0;3.9968028886505635e-13;-1.4413258771510935;17.499531028437676;37.89044418256795
2992;09:03:21.173559;20.02.2023;49.196037267715106;18.766146011645986;370.2082843800144;-0.004774823474993178;0.021850384298883488;-9.81;0.0;0.0;-2.7977620220553945e-13;-1.4413261039260223;17.499534542675992;37.89044040109793
2993;09:03:21.273559;20.02.2023;49.196029197817204;18.766149357136275;370.2082843800144;0.00040903341272347687;-0.0018718047496184495;-9.81;0.0;0.0;-4.263256414560601e-13;-1.441326330654079;17.49953805619085;37.89043662040547
2994;09:03:21.373559;20.02.2023;49.19602096028629;18.76615277212003;370.2082843800144;-0.04124299469195634;0.18873478535399613;-9.81;0.0;0.0;3.9968028886505635e-14;-1.4413265620917015;17.49954164269095;37.89043276117682
2995;09:03:21.473559;20.02.2023;49.19601275107849;18.766156175360866;370.2082843800144;0.006968412413069209;-0.03188861116565087;-9.81;0.0;0.0;5.950795411990839e-13;-1.4413267927334024;17.499545216859893;37.89042891521605
2996;09:03:21.573559;20.02.2023;49.19600436092414;18.766159653614395;370.2082843800144;-0.04451854596781076;0.20372425136105443;-9.81;0.0;0.0;-2.042810365310288e-13;-1.441327028458706;17.499548869810603;37.890424984481655
2997;09:03:21.673559;20.02.2023;49.19599588288221;18.766163168301677;370.2082843800144;-0.02162309411994045;0.0989508656657316;-9.81;0.0;0.0;-1.1102230246251565e-13;-1.4413272666530745;17.499552561026636;37.89042101257104
2998;09:03:21.773559;20.02.2023;49.19598742815026;18.766166673324246;370.2082843800144;0.005735021460777385;-0.026244409565424093;-9.81;0.0;0.0;4.1300296516055823e-13;-1.441327504192352;17.499556242094137;37.89041705157965
2999;09:03:21.873559;20.02.2023;49.19597896543571;18.76617018165486;370.2082843800144;-0.0019639411881048037;0.008987320667504715;-9.81;0.0;0.0;-1.4654943925052066e-13;-1.441327741955723;17.499559926637488;37.89041308684713
3000;09:03:21.973559;20.02.2023;49.19597048743997;18.766173696319242;370.2082843800144;-0.003759622833309037;0.01720465775476114;-9.81;0.0;0.0;-1.4210854715202004e-13;-1.4413279801482441;17.499563617834365;37.890409114954046
3001;09:03:22.073559;20.02.2023;49.19596217343627;18.766177144196163;370.2082843800144;0.03947489183795442;-0.18459184960026268;-9.81;0.0;0.0;-0.0008799831711803208;-1.441328213807003;17.499567237606957;37.890405219983386
3002;09:03:22.173559;20.02.2023;49.19595403844739;18.76618051783319;370.2082843800144;0.044062427289179015;-0.2015504516246452;-9.81;0.0;0.0;4.1744385725905886e-13;-1.441328442434517;17.499570779439907;37.89040140887688
3003;09:03:22.273559;20.02.2023;49.195945897329345;18.766183894010872;370.2082843800144;-0.001508594798707722;0.006900617639664444;-9.81;0.0;0.0;3.064215547965432e-13;-1.4413286712341153;17.49957432394167;37.89039759489767
3004;09:03:22.373559;20.02.2023;49.19593772469829;18.766187283256055;370.2082843800144;-0.0077565305531154625;0.035479939081901696;-9.81;0.0;0.0;-1.687538997430238e-13;-1.4413289009191934;17.499577882163994;37.89039376615383
3005;09:03:22.473559;20.02.2023;49.19592952602589;18.76619068329959;370.2082843800144;-0.006409746237955489;0.029319475311259512;-9.81;0.0;0.0;-3.863576125695545e-13;-1.4413291313359726;17.499581451724527;37.89038992520878
3006;09:03:22.573559;20.02.2023;49.19592131637593;18.76619408789442;370.2082843800144;-0.0027019683967091815;0.01235934977113725;-9.81;0.0;0.0;3.2862601528904634e-13;-1.4413293620610939;17.499585026064842;37.890386079119615
3007;09:03:22.673559;20.02.2023;49.19591327244617;18.766197423762875;370.2082843800144;0.040790107828770884;-0.1865822007659967;-9.81;0.0;0.0;-9.769962616701378e-14;-1.4413295881286254;17.499588528253703;37.89038231066643
3008;09:03:22.773559;20.02.2023;49.195905192813704;18.766200774436335;370.2082843800144;-0.00878777456111683;0.040197057686916934;-9.81;0.0;0.0;-1.2878587085651816e-13;-1.4413298151993879;17.49959204598722;37.89037852548591
3009;09:03:22.873559;20.02.2023;49.195897103166686;18.766204129261748;370.2082843800144;-0.002464935525826115;0.01127511349284744;-9.81;0.0;0.0;-6.217248937900877e-14;-1.4413300425514304;17.499595568081187;37.89037473561236
3010;09:03:22.973559;20.02.2023;49.195888957842875;18.766207507175512;370.2082843800144;-0.013704160790972803;0.06268560237115225;-9.81;0.0;0.0;1.5987211554602254e-13;-1.44133027146805;17.49959911441616;37.890370919653876
3011;09:03:23.073559;20.02.2023;49.195881010125944;18.766210803139437;370.2082843800144;0.04863863079984539;-0.2224829317680512;-9.81;0.0;0.0;2.220446049250313e-13;-1.441330494830954;17.499602574716796;37.890367196269914
3012;09:03:23.173559;20.02.2023;49.195873064942404;18.766214098051638;370.2082843800144;0.0006235979792583498;-0.0028524632455423256;-9.81;0.0;0.0;-8.43769498715119e-14;-1.4413307181224997;17.499606033914706;37.89036347407161
3013;09:03:23.273559;20.02.2023;49.19586516689446;18.76621737341536;370.2082843800144;0.011601893839244322;-0.05306940826601063;-9.81;0.0;0.0;-4.39648317751562e-13;-1.4413309400891845;17.499609472590848;37.890359773954394
3014;09:03:23.373559;20.02.2023;49.1958573546256;18.766220613204954;370.2082843800144;0.021113541405609414;-0.09657760744245825;-9.81;0.0;0.0;6.439293542825908e-13;-1.4413311596449758;17.49961287392051;37.89035611402222
3015;09:03:23.473559;20.02.2023;49.19584969631543;18.76622378914603;370.2082843800144;0.037895141216796435;-0.17334003813495488;-9.81;0.0;0.0;-4.3520742565306136e-13;-1.4413313748737735;17.499616208219457;37.89035252621626
3016;09:03:23.573559;20.02.2023;49.19584211263803;18.766226934135496;370.2082843800144;0.018370003600642476;-0.0840281107928237;-9.81;0.0;0.0;1.1546319456101628e-13;-1.4413315880049444;17.499619510024775;37.89034897337353
3017;09:03:23.673559;20.02.2023;49.19583451264357;18.766230085890726;370.2082843800144;-0.004016225857924211;0.018371029135064543;-9.81;0.0;0.0;-3.774758283725532e-13;-1.44133180159454;17.499622818934558;37.890345412885345
3018;09:03:23.773559;20.02.2023;49.19582689443326;18.766233245199153;370.2082843800144;-0.004483597375298158;0.020508880955732903;-9.81;0.0;0.0;5.151434834260726e-13;-1.4413320156959255;17.499626135775475;37.89034184386224
3019;09:03:23.873559;20.02.2023;49.1958194088909;18.766236349488565;370.2082843800144;0.032654674761785296;-0.1493690849734452;-9.81;0.0;0.0;-4.796163466380676e-13;-1.4413322260686814;17.499629394855237;37.89033833699107
3020;09:03:23.973559;20.02.2023;49.19581213203682;18.766239367233023;370.2082843800144;0.051366190715930085;-0.23495934232329124;-9.81;0.0;0.0;6.17284001691587e-13;-1.4413324305763553;17.499632563075885;37.89033492788639
3021;09:03:24.073559;20.02.2023;49.19580478219011;18.766242415246932;370.2082843800144;-0.017966259665806533;0.08218130439986367;-9.81;0.0;0.0;-2.531308496145357e-13;-1.44133263713526;17.499635763076505;37.89033148458461
3022;09:03:24.173559;20.02.2023;49.1957973097389;18.766245514104504;370.2082843800144;-0.030177627568691853;0.1380385702656001;-9.81;0.0;0.0;1.9539925233402755e-13;-1.4413328471396858;17.499639016457355;37.89032798384325
3023;09:03:24.273559;20.02.2023;49.19579001997326;18.76624853486885;370.2082843800144;0.04666260233448529;-0.20576854431526018;-9.81;0.0;0.0;0.0019522195059185066;-1.4413330518661949;17.4996421903485;37.890324568502834
3024;09:03:24.373559;20.02.2023;49.19578249316689;18.766251653858177;370.2082843800144;-0.058288652873969136;0.2668781392782143;-9.81;0.0;0.0;-2.398081733190338e-13;-1.4413332632496398;17.499645467445067;37.89032104210504
3025;09:03:24.473559;20.02.2023;49.19577479625067;18.766254843337318;370.2082843800144;-0.04183024758756886;0.19152233052726717;-9.81;0.0;0.0;4.263256414560601e-13;-1.4413334794103134;17.499648818606026;37.89031743600757
3026;09:03:24.573559;20.02.2023;49.19576700069025;18.766258073691983;370.2082843800144;-0.02425673523246927;0.11106093629926084;-9.81;0.0;0.0;-4.39648317751562e-13;-1.441333698341165;17.499652212715954;37.890313783692974
3027;09:03:24.673559;20.02.2023;49.1957589436662;18.766261412391863;370.2082843800144;-0.06429427882238979;0.2943752626339559;-9.81;0.0;0.0;2.6201263381153694e-13;-1.4413339246148102;17.49965572066486;37.890310008878274
3028;09:03:24.773559;20.02.2023;49.19575086041712;18.766264761957824;370.2082843800144;-0.006448745103822381;0.029525971336287198;-9.81;0.0;0.0;-9.769962616701378e-14;-1.441334151624791;17.49965924003219;37.890306221775525
3029;09:03:24.873559;20.02.2023;49.19574244285968;18.766268250054488;370.2082843800144;-0.08220690475512292;0.3763893089844657;-9.81;0.0;0.0;2.6645352591003757e-14;-1.4413343880233143;17.49966290495442;37.89030227804387
3030;09:03:24.973559;20.02.2023;49.19573387617013;18.76627179994777;370.2082843800144;-0.036671781836831154;0.16790398161699033;-9.81;0.0;0.0;8.881784197001252e-15;-1.441334628609874;17.499666634807614;37.89029826444049
3031;09:03:25.073559;20.02.2023;49.19572506610096;18.766275450692177;370.2082843800144;-0.05984738329730003;0.2740148812426286;-9.81;0.0;0.0;-1.6431300764452317e-13;-1.4413348760313047;17.499670470626274;37.890294136809175
3032;09:03:25.173559;20.02.2023;49.195715893582474;18.76627925162804;370.2082843800144;-0.08912679620111076;0.4080724524790583;-9.81;0.0;0.0;3.3306690738754696e-13;-1.4413351336315292;17.499674464252234;37.89028983936413
3033;09:03:25.273559;20.02.2023;49.19570642725311;18.766283174312616;370.2082843800144;-0.07224850195349293;0.3307941566032932;-9.81;0.0;0.0;4.440892098500626e-15;-1.4413353994828875;17.49967858580103;37.890285404263096
3034;09:03:25.373559;20.02.2023;49.19569668324315;18.766287212061634;370.2082843800144;-0.06828203537781566;0.3126334483516403;-9.81;0.0;0.0;2.886579864025407e-13;-1.4413356731323628;17.499682828249703;37.890280839063166
3035;09:03:25.473559;20.02.2023;49.19568692684969;18.76629125494051;370.2082843800144;-0.003045080333708541;0.013942085351843308;-9.81;0.0;0.0;-2.753353101070388e-13;-1.441335947129367;17.499687076090424;37.89027626805961
3036;09:03:25.573559;20.02.2023;49.19567708276833;18.766295334154034;370.2082843800144;-0.02156254641507059;0.0987254290778798;-9.81;0.0;0.0;1.9539925233402755e-13;-1.4413362235887448;17.499691362110095;37.890271655971176
3037;09:03:25.673559;20.02.2023;49.195667114900836;18.766299464660634;370.2082843800144;-0.030439153397548793;0.13936751356231367;-9.81;0.0;0.0;-4.218847493575595e-13;-1.441336503524259;17.49969570202549;37.89026698588533
3038;09:03:25.773559;20.02.2023;49.19565699648891;18.76630365754839;370.2082843800144;-0.037019056742209865;0.16949400087452832;-9.81;0.0;0.0;3.6415315207705135e-13;-1.441336787687371;17.49970010748698;37.89026224526538
3039;09:03:25.873559;20.02.2023;49.19564663969025;18.766307949217474;370.2082843800144;-0.0586196021375843;0.2683934105928575;-9.81;0.0;0.0;-2.6645352591003757e-13;-1.4413370785450108;17.4997046167403;37.89025739295582
3040;09:03:25.973559;20.02.2023;49.19563599180812;18.76631236150432;370.2082843800144;-0.07157781485724078;0.327723374976673;-9.81;0.0;0.0;-3.2862601528904634e-13;-1.4413373775770801;17.49970925272911;37.89025240426723
3041;09:03:26.073559;20.02.2023;49.19562522294256;18.766316823922462;370.2082843800144;-0.029749951681484074;0.1362119616237877;-9.81;0.0;0.0;4.3520742565306136e-13;-1.4413376800065223;17.49971394139357;37.89024735889394
3042;09:03:26.173559;20.02.2023;49.19561431628333;18.76632134343769;370.2082843800144;-0.03388361707455927;0.1551381998212598;-9.81;0.0;0.0;-1.021405182655144e-13;-1.4413379863054152;17.49971869005261;37.89024224895992
3043;09:03:26.273559;20.02.2023;49.19560315748003;18.76632596743456;370.2082843800144;-0.06200254667430112;0.28388242772956196;-9.81;0.0;0.0;9.769962616701378e-14;-1.4413382996851238;17.499723548493424;37.89023702089028
3044;09:03:26.373559;20.02.2023;49.195591996883984;18.76633059217214;370.2082843800144;-0.0004407853163500976;0.0020181623566265143;-9.81;0.0;0.0;-1.1546319456101628e-13;-1.4413386131148618;17.49972840771531;37.890231791978344
3045;09:03:26.473559;20.02.2023;49.195580641910674;18.76633529745372;370.2082843800144;-0.04779759931506927;0.21884421303667065;-9.81;0.0;0.0;2.7977620220553945e-13;-1.4413389320030896;17.4997333515679;37.89022647199517
3046;09:03:26.573559;20.02.2023;49.19556932520443;18.766339986875927;370.2082843800144;0.009409980463966159;-0.04308416738156114;-9.81;0.0;0.0;-2.4868995751603507e-13;-1.4413392498163147;17.499738278759917;37.89022116993818
3047;09:03:26.673559;20.02.2023;49.19555791921425;18.766344713293407;370.2082843800144;-0.021954996289281388;0.10052228467541448;-9.81;0.0;0.0;-1.3322676295501878e-13;-1.4413395701366265;17.499743244825964;37.89021582604782
3048;09:03:26.773559;20.02.2023;49.19554639277283;18.76634948962121;370.2082843800144;-0.029619078676314685;0.1356127516167045;-9.81;0.0;0.0;5.195843755245733e-13;-1.441339893839291;17.499748263335974;37.8902104257215
3049;09:03:26.873559;20.02.2023;49.19553481232597;18.76635428832546;370.2082843800144;-0.013279960997155369;0.06080310842439926;-9.81;0.0;0.0;-3.019806626980426e-13;-1.4413402190582756;17.499753305360105;37.890205000090155
3050;09:03:26.973559;20.02.2023;49.195523342615665;18.76635904114041;370.2082843800144;0.02723033104254966;-0.12467572541568817;-9.81;0.0;0.0;2.042810365310288e-13;-1.4413405411670592;17.499758299171084;37.890199626338216
3051;09:03:27.073559;20.02.2023;49.19551156692886;18.766363920743434;370.2082843800144;-0.07524000280702933;0.34449092504923756;-9.81;0.0;0.0;-9.325873406851315e-14;-1.441340871868368;17.49976342620217;37.89019410922849
3052;09:03:27.173559;20.02.2023;49.19549983020599;18.76636878419819;370.2082843800144;0.009581349837628202;-0.043868792472672224;-9.81;0.0;0.0;-7.993605777301127e-14;-1.4413412014750835;17.499768536269297;37.890188610371325
3053;09:03:27.273559;20.02.2023;49.19548787144985;18.766373739656476;370.2082843800144;-0.05459824321660272;0.24998137440252077;-9.81;0.0;0.0;-3.9968028886505635e-13;-1.441341537316884;17.499773743008465;37.89018300748506
3054;09:03:27.373559;20.02.2023;49.195475914453226;18.766378694383164;370.2082843800144;0.0004327299433520306;-0.0019812803418434396;-9.81;0.0;0.0;3.907985046680551e-13;-1.4413418731089034;17.49977894898218;37.89017740542033
3055;09:03:27.473559;20.02.2023;49.195463780995155;18.7663837222292;370.2082843800144;-0.0433920564899484;0.19867316749507968;-9.81;0.0;0.0;4.884981308350689e-14;-1.4413422138561751;17.49978423178635;37.89017172067757
3056;09:03:27.573559;20.02.2023;49.19545164707178;18.76638875026549;370.2082843800144;-0.00011436268024322725;0.000523616481106454;-9.81;0.0;0.0;-8.881784197001252e-14;-1.4413425546161407;17.499789514793783;37.89016603571386
3057;09:03:27.673559;20.02.2023;49.195439278374664;18.766393875584328;370.2082843800144;-0.05773112608111711;0.2643254689772573;-9.81;0.0;0.0;1.6431300764452317e-13;-1.44134290196893;17.49979490002038;37.89016024075153
3058;09:03:27.773559;20.02.2023;49.19542677646082;18.766399056102564;370.2082843800144;-0.032758112995521144;0.14998501100056283;-9.81;0.0;0.0;4.884981308350689e-14;-1.4413432530624788;17.49980034324913;37.89015438337169
3059;09:03:27.873559;20.02.2023;49.1954139605477;18.766404366732385;370.2082843800144;-0.07721279240170995;0.35352346209129526;-9.81;0.0;0.0;-2.708944180085382e-13;-1.4413436129737127;17.499805923191275;37.890148378874116
3060;09:03:27.973559;20.02.2023;49.19540110517631;18.766409693709956;370.2082843800144;-0.009702772219555695;0.044424732226945686;-9.81;0.0;0.0;5.3290705182007514e-14;-1.4413439739926426;17.49981152031395;37.8901423558865
3061;09:03:28.073559;20.02.2023;49.19538812157696;18.76641507381941;370.2082843800144;-0.0315313658639586;0.1443682747115249;-9.81;0.0;0.0;-9.325873406851315e-14;-1.4413443386121845;17.49981717326679;37.89013627281834
3062;09:03:28.173559;20.02.2023;49.19537501913455;18.766420503171748;370.2082843800144;-0.029223594669222076;0.1338020040573911;-9.81;0.0;0.0;2.531308496145357e-13;-1.4413447065687732;17.499822877963695;37.89013013406664
3063;09:03:28.273559;20.02.2023;49.19536185962114;18.766425956170018;370.2082843800144;-0.014033777129222665;0.06425450139309714;-9.81;0.0;0.0;-3.552713678800501e-13;-1.4413450761276525;17.49982860750964;37.8901239685727
3064;09:03:28.373559;20.02.2023;49.195348579052904;18.766431459327542;370.2082843800144;-0.02976746513268859;0.13629214802438508;-9.81;0.0;0.0;-1.2878587085651816e-13;-1.441345449085671;17.499834389762665;37.89011774635878
3065;09:03:28.473559;20.02.2023;49.19533528050611;18.76643696993189;370.2082843800144;-0.004420881773418442;0.020241275848487728;-9.81;0.0;0.0;3.730349362740526e-13;-1.4413458225481306;17.499840179844192;37.89011151571812
3066;09:03:28.573559;20.02.2023;49.19532192837942;18.766442502735384;370.2082843800144;-0.01317529260915186;0.06032387784942114;-9.81;0.0;0.0;1.9984014443252818e-13;-1.4413461975148203;17.49984599325479;37.89010525997079
3067;09:03:28.673559;20.02.2023;49.19530857332802;18.766448036747715;370.2082843800144;-0.0007191226814889079;0.003292546896963563;-9.81;0.0;0.0;-1.4210854715202004e-13;-1.4413465725631918;17.49985180793959;37.89009900284966
3068;09:03:28.773559;20.02.2023;49.1952951114353;18.76645361502938;370.2082843800144;-0.026272348928740648;0.12028954609279664;-9.81;0.0;0.0;2.6645352591003757e-14;-1.441346950611517;17.499857669143097;37.890092695667626
3069;09:03:28.873559;20.02.2023;49.19528142663306;18.766459285676106;370.2082843800144;-0.05481367010562426;0.2509677195050057;-9.81;0.0;0.0;-1.5543122344752192e-13;-1.441347334919305;17.499863627400504;37.89008628404427
3070;09:03:28.973559;20.02.2023;49.195267627892754;18.766465003532673;370.2082843800144;-0.028017440595395463;0.12827955433460375;-9.81;0.0;0.0;-1.5987211554602254e-13;-1.4413477224263123;17.499869635266492;37.89007981903479
3071;09:03:29.073559;20.02.2023;49.195253759206295;18.766470750369862;370.2082843800144;-0.017199775076638075;0.07875021538723491;-9.81;0.0;0.0;2.7977620220553945e-13;-1.4413481118971148;17.499875673587407;37.89007332125023
3072;09:03:29.173559;20.02.2023;49.19523976932719;18.76647654742287;370.2082843800144;-0.029801349725227223;0.1364472906904316;-9.81;0.0;0.0;-3.552713678800501e-14;-1.4413485047708454;17.49988176467551;37.890066766680654
3073;09:03:29.273559;20.02.2023;49.19522580037438;18.766482335801147;370.2082843800144;0.005145879423151757;-0.023560721644575018;-9.81;0.0;0.0;-8.881784197001252e-14;-1.4413488970564121;17.4998878466534;37.89006022191154
3074;09:03:29.373559;20.02.2023;49.19521178989012;18.766488141385594;370.2082843800144;-0.010212555873003255;0.04675880766287194;-9.81;0.0;0.0;1.9095836023552692e-13;-1.4413492905077963;17.49989394671461;37.89005365768034
3075;09:03:29.473559;20.02.2023;49.195197927502086;18.766493885599402;370.2082843800144;0.036417136755211896;-0.1667380736364817;-9.81;0.0;0.0;-3.5083047578154947e-13;-1.4413496797997556;17.499899982296718;37.890047162831884
3076;09:03:29.573559;20.02.2023;49.195183946733074;18.76649967886384;370.2082843800144;-0.02910995954776354;0.1332817187483972;-9.81;0.0;0.0;3.1530333899354446e-13;-1.4413500724156663;17.49990606942194;37.89004061251538
3077;09:03:29.673559;20.02.2023;49.195170285992404;18.766506580145318;370.2082843800144;-0.8241081219871879;-0.31577868000727277;-9.81;0.0;0.0;-0.5455438957701819;-1.441350532453034;17.499911991503545;37.89003430988449
3078;09:03:29.773559;20.02.2023;49.1951565683814;18.76651351015311;370.2082843800144;-0.017805143544430066;0.06420003459991079;-9.81;0.0;0.0;3.6859404417555197e-13;-1.4413509944049647;17.49991793823996;37.89002798101183
3079;09:03:29.873559;20.02.2023;49.1951428940124;18.766520418311416;370.2082843800144;0.013538586371376574;-0.04881610256650561;-9.81;0.0;0.0;-1.8207657603852567e-13;-1.4413514549000968;17.49992386623138;37.89002167208607
3080;09:03:29.973559;20.02.2023;49.195129082839195;18.76652739557778;370.2082843800144;-0.04283129575105254;0.15443687170029813;-9.81;0.0;0.0;2.4424906541753444e-13;-1.4413519200016218;17.499929853529817;37.89001530003946
3081;09:03:30.073559;20.02.2023;49.195115240427015;18.766534388621633;370.2082843800144;-0.00978033639316256;0.03526497459978249;-9.81;0.0;0.0;-2.708944180085382e-13;-1.4413523861545412;17.499935854371593;37.89000891357653
3082;09:03:30.173559;20.02.2023;49.19510149173993;18.766541334312432;370.2082843800144;0.029344134790136447;-0.10580619381866833;-9.81;0.0;0.0;7.105427357601002e-14;-1.4413528491505974;17.49994181458336;37.89000257035177
3083;09:03:30.273559;20.02.2023;49.19508773434125;18.76654828440017;370.2082843800144;-0.0027273429483163376;0.00983398483762902;-9.81;0.0;0.0;-2.0872192862952943e-13;-1.4413533124394364;17.49994777857261;37.88999622310421
3084;09:03:30.373559;20.02.2023;49.195073950313706;18.766555247936417;370.2082843800144;-0.008336969710697363;0.030060625040710318;-9.81;0.0;0.0;2.753353101070388e-13;-1.441353776624416;17.49995375410664;37.88998986356722
3085;09:03:30.473559;20.02.2023;49.19506010607274;18.766562241887684;370.2082843800144;-0.01885181638739647;0.06797402454644363;-9.81;0.0;0.0;-1.2878587085651816e-13;-1.4413542428365116;17.49995975574474;37.88998347624584
3086;09:03:30.573559;20.02.2023;49.19504609999943;18.766569317590587;370.2082843800144;-0.05066724492255932;0.1826909661802726;-9.81;0.0;0.0;-1.1102230246251565e-13;-1.4413547144977825;17.499965827539988;37.88997701425615
3087;09:03:30.673559;20.02.2023;49.19503206265603;18.766576409086518;370.2082843800144;-0.00979006303910136;0.035300045982625955;-9.81;0.0;0.0;1.509903313490213e-13;-1.4413551872114747;17.499971912892114;37.889970537835595
3088;09:03:30.773559;20.02.2023;49.19501813711826;18.766583444095406;370.2082843800144;0.03500487754706344;-0.12621714304517026;-9.81;0.0;0.0;4.440892098500626e-15;-1.4413556561594427;17.499977949776042;37.889964112995095
3089;09:03:30.873559;20.02.2023;49.19500414300232;18.76659051374491;370.2082843800144;-0.02147068769366042;0.07741689301056401;-9.81;0.0;0.0;-1.3322676295501878e-14;-1.4413561274161961;17.499984016390364;37.88995765651093
3090;09:03:30.973559;20.02.2023;49.19499011148714;18.76659760228381;370.2082843800144;-0.011709026327849852;0.042219254986820436;-9.81;0.0;0.0;1.4654943925052066e-13;-1.4413565999317635;17.499990099218596;37.889951182768016
3091;09:03:31.073559;20.02.2023;49.19497596637278;18.766604748207218;370.2082843800144;-0.035566109356692806;0.12824077748017612;-9.81;0.0;0.0;-2.708944180085382e-13;-1.441357076272187;17.499996231294354;37.88994465660982
3092;09:03:31.173559;20.02.2023;49.19496184289374;18.766611883196457;370.2082843800144;0.0067738511538188795;-0.024424485956241485;-9.81;0.0;0.0;-1.376676550535194e-13;-1.4413575518834083;17.50000235399183;37.88993814042979
3093;09:03:31.273559;20.02.2023;49.19494771770909;18.766619019043038;370.2082843800144;-0.000533851318122175;0.0019249085529186663;-9.81;0.0;0.0;3.597122599785507e-13;-1.4413580275514393;17.500008477429695;37.889931623458935
3094;09:03:31.373559;20.02.2023;49.19493356678021;18.766626167890934;370.2082843800144;-0.008060000479989076;0.029061956641873814;-9.81;0.0;0.0;-4.75175454539567e-13;-1.4413585040857804;17.500014612028902;37.88992509460665
3095;09:03:31.473559;20.02.2023;49.19491960343441;18.76663322197029;370.2082843800144;0.058729700282238305;-0.2117617743857789;-9.81;0.0;0.0;1.7319479184152442e-13;-1.4413589743026187;17.5000206653095;37.88991865229626
3096;09:03:31.573559;20.02.2023;49.194905520706605;18.766640336355444;370.2082843800144;-0.03737663144824011;0.13476897988591272;-9.81;0.0;0.0;2.3092638912203256e-13;-1.4413594485390342;17.500026770344565;37.889912154902426
3097;09:03:31.673559;20.02.2023;49.194891283201166;18.76664752892761;370.2082843800144;-0.048458488145035464;0.17472684832938895;-9.81;0.0;0.0;2.6645352591003757e-14;-1.441359927986957;17.50003294247855;37.8899055860945
3098;09:03:31.773559;20.02.2023;49.194877106720234;18.76665469066677;370.2082843800144;0.019106041644022582;-0.06889068496149688;-9.81;0.0;0.0;-3.552713678800501e-14;-1.441360405379247;17.50003908815861;37.88989904543786
3099;09:03:31.873559;20.02.2023;49.19486271804028;18.766661959601173;370.2082843800144;-0.0664362915704241;0.23954944293864888;-9.81;0.0;0.0;-2.220446049250313e-14;-1.4413608899166805;17.500045325830527;37.889892406874125
3100;09:03:31.973559;20.02.2023;49.194848274079234;18.766669256458215;370.2082843800144;-0.017307548762735;0.06240585629846204;-9.81;0.0;0.0;3.552713678800501e-14;-1.4413613763150408;17.50005158746848;37.88988574280111
3101;09:03:32.073559;20.02.2023;49.19483399860905;18.766676468191953;370.2082843800144;0.05275219843747542;-0.19020868640885719;-9.81;0.0;0.0;-1.2434497875801753e-13;-1.441361857038853;17.500057776064473;37.88987915646157
3102;09:03:32.173559;20.02.2023;49.19481972611733;18.766683678416637;370.2082843800144;0.0009326618293822096;-0.003362900252216688;-9.81;0.0;0.0;2.3092638912203256e-13;-1.4413623376617217;17.500063963370202;37.88987257149233
